date,city,temperature_celsius,humidity_percent,precipitation_mm,weather_condition
2023-08-12,Liverpool,6.6,81.2,6.8,Rainy
2023-08-13,Liverpool,10.0,77.8,2.3,Cloudy
2023-08-14,Liverpool,11.1,79.3,0.0,Cloudy
2023-08-15,Liverpool,11.8,91.0,0.0,Overcast
2023-08-16,Liverpool,10.3,63.4,0.0,Foggy
2023-08-17,Liverpool,7.5,83.7,0.0,Rainy
2023-08-18,Liverpool,13.4,90.8,0.0,Foggy
2023-08-19,Liverpool,16.4,70.3,0.0,Partly Cloudy
2023-08-20,Liverpool,13.6,83.0,0.0,Sunny
2023-08-21,Liverpool,9.7,70.6,4.1,Snowy
2023-08-22,Liverpool,9.3,62.1,0.0,Snowy
2023-08-23,Liverpool,6.3,94.0,4.3,Overcast
2023-08-24,Liverpool,9.1,91.4,9.6,Heavy Rain
2023-08-25,Liverpool,11.1,75.7,3.1,Foggy
2023-08-26,Liverpool,7.3,89.3,1.3,Overcast
2023-08-27,Liverpool,11.3,68.8,8.8,Rainy
2023-08-28,Liverpool,11.0,64.4,8.3,Heavy Rain
2023-08-29,Liverpool,15.5,70.0,2.1,Overcast
2023-08-30,Liverpool,10.1,64.3,0.0,Cloudy
2023-08-31,Liverpool,12.9,92.3,2.3,Foggy
2023-09-01,Liverpool,1.4,71.0,13.9,Heavy Rain
2023-09-02,Liverpool,4.6,69.3,0.0,Cloudy
2023-09-03,Liverpool,2.6,92.0,0.0,Foggy
2023-09-04,Liverpool,3.0,78.0,0.0,Sunny
2023-09-05,Liverpool,4.6,67.6,0.4,Snowy
2023-09-06,Liverpool,10.9,77.1,2.6,Overcast
2023-09-07,Liverpool,0.9,82.7,2.9,Rainy
2023-09-08,Liverpool,4.2,69.3,7.8,Rainy
2023-09-09,Liverpool,7.9,83.7,0.0,Sunny
2023-09-10,Liverpool,6.5,67.0,5.1,Snowy
2023-09-11,Liverpool,4.3,77.1,3.4,Sunny
2023-09-12,Liverpool,3.6,73.3,0.0,Sunny
2023-09-13,Liverpool,1.4,74.5,0.0,Cloudy
2023-09-14,Liverpool,2.8,87.7,14.7,Snowy
2023-09-15,Liverpool,0.0,84.5,0.2,Sunny
2023-09-16,Liverpool,5.4,81.6,0.1,Snowy
2023-09-17,Liverpool,6.9,65.2,4.0,Foggy
2023-09-18,Liverpool,11.1,94.4,0.0,Overcast
2023-09-19,Liverpool,3.0,74.4,2.3,Cloudy
2023-09-20,Liverpool,6.5,81.3,10.7,Rainy
2023-09-21,Liverpool,6.6,84.7,14.2,Heavy Rain
2023-09-22,Liverpool,3.2,64.0,0.0,Overcast
2023-09-23,Liverpool,7.7,91.0,14.6,Heavy Rain
2023-09-24,Liverpool,11.1,71.7,0.0,Cloudy
2023-09-25,Liverpool,1.0,76.2,5.0,Cloudy
2023-09-26,Liverpool,5.3,92.0,3.9,Foggy
2023-09-27,Liverpool,3.6,93.3,3.3,Cloudy
2023-09-28,Liverpool,1.8,91.4,9.1,Snowy
2023-09-29,Liverpool,1.6,63.0,8.1,Rainy
2023-09-30,Liverpool,5.8,94.7,3.0,Overcast
2023-10-01,Liverpool,2.1,85.1,9.1,Heavy Rain
2023-10-02,Liverpool,1.3,88.2,0.2,Rainy
2023-10-03,Liverpool,-5.9,67.1,6.8,Snowy
2023-10-04,Liverpool,-6.6,85.7,2.0,Snowy
2023-10-05,Liverpool,-0.4,75.2,2.6,Snowy
2023-10-06,Liverpool,0.5,69.8,0.0,Sunny
2023-10-07,Liverpool,-0.7,86.8,0.0,Rainy
2023-10-08,Liverpool,-3.5,71.9,0.1,Overcast
2023-10-09,Liverpool,0.8,89.3,1.7,Cloudy
2023-10-10,Liverpool,-0.1,82.1,2.2,Cloudy
2023-10-11,Liverpool,-1.6,87.7,0.0,Sunny
2023-10-12,Liverpool,-1.9,60.5,7.7,Snowy
2023-10-13,Liverpool,0.8,66.8,0.8,Snowy
2023-10-14,Liverpool,-6.9,89.1,7.4,Snowy
2023-10-15,Liverpool,-1.3,76.0,3.2,Overcast
2023-10-16,Liverpool,1.8,60.5,0.0,Snowy
2023-10-17,Liverpool,-5.4,69.4,12.9,Rainy
2023-10-18,Liverpool,-0.4,86.5,0.1,Rainy
2023-10-19,Liverpool,-1.5,87.5,8.0,Snowy
2023-10-20,Liverpool,0.9,76.1,5.8,Rainy
2023-10-21,Liverpool,1.8,63.1,0.6,Foggy
2023-10-22,Liverpool,-3.4,82.3,0.0,Sunny
2023-10-23,Liverpool,0.5,73.1,4.6,Foggy
2023-10-24,Liverpool,1.6,94.7,3.9,Cloudy
2023-10-25,Liverpool,3.7,91.9,1.3,Foggy
2023-10-26,Liverpool,-2.5,73.9,9.3,Heavy Rain
2023-10-27,Liverpool,4.2,87.2,2.4,Sunny
2023-10-28,Liverpool,-0.0,66.0,1.2,Snowy
2023-10-29,Liverpool,-3.6,62.2,0.0,Snowy
2023-10-30,Liverpool,-2.2,92.8,0.9,Overcast
2023-10-31,Liverpool,0.6,67.4,8.7,Heavy Rain
2023-11-01,Liverpool,-2.8,88.1,0.0,Cloudy
2023-11-02,Liverpool,-3.9,81.8,0.8,Snowy
2023-11-03,Liverpool,0.0,87.7,2.4,Overcast
2023-11-04,Liverpool,-6.7,82.3,2.9,Sunny
2023-11-05,Liverpool,-3.5,80.3,3.3,Foggy
2023-11-06,Liverpool,-4.7,83.0,0.0,Rainy
2023-11-07,Liverpool,-3.9,62.3,0.0,Cloudy
2023-11-08,Liverpool,-7.1,89.0,7.4,Snowy
2023-11-09,Liverpool,1.9,66.7,0.0,Sunny
2023-11-10,Liverpool,-4.3,74.8,6.9,Heavy Rain
2023-11-11,Liverpool,-7.1,74.4,1.9,Snowy
2023-11-12,Liverpool,-6.2,85.1,0.0,Rainy
2023-11-13,Liverpool,-3.2,92.6,1.4,Foggy
2023-11-14,Liverpool,-6.8,92.1,0.0,Overcast
2023-11-15,Liverpool,-2.7,88.6,3.0,Rainy
2023-11-16,Liverpool,-3.2,83.0,4.9,Rainy
2023-11-17,Liverpool,-2.4,89.1,13.8,Rainy
2023-11-18,Liverpool,-3.6,80.2,2.3,Foggy
2023-11-19,Liverpool,-3.1,74.7,5.8,Heavy Rain
2023-11-20,Liverpool,-3.8,62.2,1.4,Sunny
2023-11-21,Liverpool,-3.0,73.2,7.9,Heavy Rain
2023-11-22,Liverpool,-3.9,75.5,0.0,Sunny
2023-11-23,Liverpool,-4.0,73.0,1.6,Snowy
2023-11-24,Liverpool,-3.4,93.1,1.6,Overcast
2023-11-25,Liverpool,-5.2,88.6,0.0,Overcast
2023-11-26,Liverpool,-6.5,67.1,0.6,Overcast
2023-11-27,Liverpool,-7.0,82.0,12.2,Heavy Rain
2023-11-28,Liverpool,-3.9,86.9,6.3,Rainy
2023-11-29,Liverpool,-7.2,60.9,0.0,Foggy
2023-11-30,Liverpool,-4.0,64.9,2.6,Rainy
2023-12-01,Liverpool,-5.6,78.9,5.9,Rainy
2023-12-02,Liverpool,-8.6,91.9,2.9,Foggy
2023-12-03,Liverpool,-4.6,86.1,10.6,Rainy
2023-12-04,Liverpool,-5.6,80.6,2.4,Overcast
2023-12-05,Liverpool,0.0,80.5,2.7,Overcast
2023-12-06,Liverpool,-6.1,67.8,0.0,Cloudy
2023-12-07,Liverpool,-1.4,63.8,0.0,Snowy
2023-12-08,Liverpool,-9.3,81.4,18.0,Heavy Rain
2023-12-09,Liverpool,-0.8,69.3,0.0,Sunny
2023-12-10,Liverpool,-3.9,82.6,0.0,Overcast
2023-12-11,Liverpool,-8.8,69.4,3.5,Cloudy
2023-12-12,Liverpool,-3.3,62.3,4.3,Overcast
2023-12-13,Liverpool,-4.6,85.5,5.1,Snowy
2023-12-14,Liverpool,-3.1,66.2,1.4,Snowy
2023-12-15,Liverpool,-4.7,83.3,4.8,Snowy
2023-12-16,Liverpool,-3.1,60.1,0.6,Cloudy
2023-12-17,Liverpool,-4.6,92.4,7.8,Rainy
2023-12-18,Liverpool,-4.7,61.8,0.0,Overcast
2023-12-19,Liverpool,-9.7,84.3,7.6,Snowy
2023-12-20,Liverpool,-6.0,89.2,11.0,Rainy
2023-12-21,Liverpool,-3.9,77.6,0.0,Rainy
2023-12-22,Liverpool,-4.6,83.4,0.0,Overcast
2023-12-23,Liverpool,-6.5,94.5,6.9,Snowy
2023-12-24,Liverpool,-5.1,83.2,2.4,Rainy
2023-12-25,Liverpool,-6.1,84.7,9.5,Heavy Rain
2023-12-26,Liverpool,-5.7,85.7,0.0,Overcast
2023-12-27,Liverpool,-10.4,78.8,0.0,Overcast
2023-12-28,Liverpool,-5.3,79.3,8.9,Rainy
2023-12-29,Liverpool,-3.3,72.6,6.5,Rainy
2023-12-30,Liverpool,-5.5,87.6,8.1,Heavy Rain
2023-12-31,Liverpool,-1.5,72.1,3.6,Cloudy
2023-01-01,Bristol,-4.8,87.4,0.0,Foggy
2023-01-02,Bristol,0.4,67.5,1.9,Overcast
2023-01-03,Bristol,-2.3,80.7,0.0,Cloudy
2023-01-04,Bristol,-4.8,63.3,5.9,Heavy Rain
2023-01-05,Bristol,-3.3,92.0,1.4,Foggy
2023-01-06,Bristol,-3.8,92.9,0.0,Overcast
2023-01-07,Bristol,3.6,90.4,0.0,Cloudy
2023-01-08,Bristol,-0.6,84.9,0.0,Overcast
2023-01-09,Bristol,-6.7,72.5,8.7,Snowy
2023-01-10,Bristol,-0.2,77.1,8.2,Snowy
2023-01-11,Bristol,-2.7,94.3,8.9,Snowy
2023-01-12,Bristol,-3.1,63.4,1.2,Cloudy
2023-01-13,Bristol,-2.9,75.2,5.4,Heavy Rain
2023-01-14,Bristol,-4.4,64.9,10.7,Rainy
2023-01-15,Bristol,-1.3,94.4,2.3,Foggy
2023-01-16,Bristol,-2.2,86.2,0.0,Snowy
2023-01-17,Bristol,-5.5,84.3,0.0,Snowy
2023-01-18,Bristol,-5.2,84.0,0.0,Snowy
2023-01-19,Bristol,-0.7,66.5,5.3,Rainy
2023-01-20,Bristol,-5.9,73.7,0.0,Cloudy
2023-01-21,Bristol,-5.7,71.5,0.0,Rainy
2023-01-22,Bristol,-2.9,65.8,7.4,Rainy
2023-01-23,Bristol,-4.5,60.2,1.5,Cloudy
2023-01-24,Bristol,-5.6,63.3,14.7,Heavy Rain
2023-01-25,Bristol,0.9,75.0,6.6,Snowy
2023-01-26,Bristol,-5.5,87.8,3.5,Rainy
2023-01-27,Bristol,-2.5,92.3,3.5,Overcast
2023-01-28,Bristol,-4.8,77.4,7.2,Heavy Rain
2023-01-29,Bristol,-0.1,83.3,7.7,Rainy
2023-01-30,Bristol,-0.3,70.2,7.9,Heavy Rain
2023-01-31,Bristol,-5.9,73.0,12.6,Rainy
2023-02-01,Bristol,-2.1,78.2,3.8,Foggy
2023-02-02,Bristol,-0.1,91.6,4.6,Foggy
2023-02-03,Bristol,1.4,70.7,0.0,Foggy
2023-02-04,Bristol,-1.1,86.7,2.1,Foggy
2023-02-05,Bristol,-1.9,80.2,2.8,Sunny
2023-02-06,Bristol,3.8,85.8,0.0,Snowy
2023-02-07,Bristol,-5.4,93.3,5.6,Snowy
2023-02-08,Bristol,-2.0,87.9,0.0,Cloudy
2023-02-09,Bristol,-3.9,86.0,0.0,Foggy
2023-02-10,Bristol,2.1,71.8,7.1,Rainy
2023-02-11,Bristol,1.9,74.3,1.6,Sunny
2023-02-12,Bristol,4.8,92.1,3.2,Cloudy
2023-02-13,Bristol,2.1,86.6,2.5,Rainy
2023-02-14,Bristol,0.1,82.8,9.1,Rainy
2023-02-15,Bristol,6.2,67.6,5.4,Rainy
2023-02-16,Bristol,-1.2,78.8,4.9,Sunny
2023-02-17,Bristol,-3.2,67.3,10.3,Snowy
2023-02-18,Bristol,-2.3,88.4,0.0,Foggy
2023-02-19,Bristol,-1.4,72.2,5.7,Heavy Rain
2023-02-20,Bristol,1.6,77.2,8.9,Heavy Rain
2023-02-21,Bristol,3.3,65.3,0.0,Cloudy
2023-02-22,Bristol,2.3,79.9,0.0,Snowy
2023-02-23,Bristol,3.4,85.4,0.0,Snowy
2023-02-24,Bristol,1.8,91.2,7.1,Snowy
2023-02-25,Bristol,4.9,63.5,0.0,Rainy
2023-02-26,Bristol,0.6,67.6,0.0,Snowy
2023-02-27,Bristol,-2.0,81.6,0.0,Overcast
2023-02-28,Bristol,4.6,85.1,4.0,Cloudy
2023-03-01,Bristol,3.6,68.2,0.0,Cloudy
2023-03-02,Bristol,0.9,70.2,11.0,Snowy
2023-03-03,Bristol,-0.9,80.1,12.4,Heavy Rain
2023-03-04,Bristol,5.0,85.3,0.0,Rainy
2023-03-05,Bristol,3.6,61.4,0.0,Sunny
2023-03-06,Bristol,5.5,67.8,5.8,Snowy
2023-03-07,Bristol,2.5,83.1,3.1,Sunny
2023-03-08,Bristol,-1.8,73.2,9.7,Snowy
2023-03-09,Bristol,4.8,63.7,2.9,Rainy
2023-03-10,Bristol,7.3,62.3,6.1,Rainy
2023-03-11,Bristol,-0.7,78.9,0.2,Overcast
2023-03-12,Bristol,4.9,64.8,0.0,Sunny
2023-03-13,Bristol,3.5,81.0,0.0,Cloudy
2023-03-14,Bristol,7.3,62.0,2.2,Cloudy
2023-03-15,Bristol,8.9,70.5,5.6,Heavy Rain
2023-03-16,Bristol,8.4,85.9,0.0,Cloudy
2023-03-17,Bristol,5.8,76.6,1.1,Snowy
2023-03-18,Bristol,8.9,66.4,5.2,Rainy
2023-03-19,Bristol,5.1,79.8,5.4,Heavy Rain
2023-03-20,Bristol,6.5,72.6,4.8,Sunny
2023-03-21,Bristol,2.9,93.4,0.0,Foggy
2023-03-22,Bristol,6.3,70.0,0.0,Foggy
2023-03-23,Bristol,4.5,61.6,4.5,Cloudy
2023-03-24,Bristol,2.2,86.7,8.1,Rainy
2023-03-25,Bristol,6.2,74.7,1.4,Sunny
2023-03-26,Bristol,10.0,78.6,4.6,Foggy
2023-03-27,Bristol,-1.0,78.7,4.4,Overcast
2023-03-28,Bristol,10.4,71.1,0.0,Snowy
2023-03-29,Bristol,3.0,81.1,1.6,Foggy
2023-03-30,Bristol,5.0,88.6,0.3,Sunny
2023-03-31,Bristol,4.8,63.6,5.5,Heavy Rain
2023-04-01,Bristol,4.8,70.6,6.6,Rainy
2023-04-02,Bristol,12.3,62.1,0.0,Snowy
2023-04-03,Bristol,15.3,71.1,1.8,Sunny
2023-04-04,Bristol,9.2,66.8,6.7,Heavy Rain
2023-04-05,Bristol,11.3,66.9,6.5,Rainy
2023-04-06,Bristol,5.8,82.4,3.1,Snowy
2023-04-07,Bristol,12.5,66.7,0.0,Foggy
2023-04-08,Bristol,11.5,64.5,8.0,Heavy Rain
2023-04-09,Bristol,11.7,86.3,4.7,Sunny
2023-04-10,Bristol,4.5,69.0,7.0,Heavy Rain
2023-04-11,Bristol,6.9,76.3,0.0,Cloudy
2023-04-12,Bristol,10.5,80.6,7.9,Rainy
2023-04-13,Bristol,13.3,69.9,0.0,Snowy
2023-04-14,Bristol,10.3,74.8,0.2,Foggy
2023-04-15,Bristol,7.7,89.5,0.0,Cloudy
2023-04-16,Bristol,8.5,65.7,4.2,Cloudy
2023-04-17,Bristol,13.9,79.6,7.6,Rainy
2023-04-18,Bristol,9.9,71.5,2.8,Rainy
2023-04-19,Bristol,12.5,84.6,0.0,Overcast
2023-04-20,Bristol,5.1,82.9,6.6,Rainy
2023-04-21,Bristol,11.7,72.2,4.1,Cloudy
2023-04-22,Bristol,6.8,65.2,0.0,Cloudy
2023-04-23,Bristol,9.9,91.1,0.0,Cloudy
2023-04-24,Bristol,7.6,79.1,1.9,Snowy
2023-04-25,Bristol,7.2,70.6,0.4,Foggy
2023-04-26,Bristol,15.5,85.2,4.2,Overcast
2023-04-27,Bristol,12.0,63.9,0.0,Sunny
2023-04-28,Bristol,6.9,72.2,0.8,Rainy
2023-04-29,Bristol,8.8,74.3,5.1,Snowy
2023-04-30,Bristol,6.5,77.7,10.2,Snowy
2023-05-01,Bristol,13.6,82.2,5.8,Rainy
2023-05-02,Bristol,14.9,76.3,0.3,Rainy
2023-05-03,Bristol,19.6,88.5,0.0,Sunny
2023-05-04,Bristol,12.6,82.3,0.0,Cloudy
2023-05-05,Bristol,14.7,80.0,6.2,Rainy
2023-05-06,Bristol,18.0,85.9,0.0,Partly Cloudy
2023-05-07,Bristol,15.4,90.4,9.7,Rainy
2023-05-08,Bristol,21.6,90.4,0.0,Overcast
2023-05-09,Bristol,17.7,78.5,0.0,Partly Cloudy
2023-05-10,Bristol,11.6,79.7,3.3,Snowy
2023-05-11,Bristol,11.7,84.3,0.0,Overcast
2023-05-12,Bristol,9.1,73.5,8.6,Rainy
2023-05-13,Bristol,16.5,68.1,2.6,Rainy
2023-05-14,Bristol,16.1,68.9,0.0,Partly Cloudy
2023-05-15,Bristol,13.8,79.1,1.0,Overcast
2023-05-16,Bristol,7.5,89.4,7.4,Snowy
2023-05-17,Bristol,12.6,89.8,0.0,Rainy
2023-05-18,Bristol,15.5,61.4,6.3,Rainy
2023-05-19,Bristol,7.2,94.0,5.1,Heavy Rain
2023-05-20,Bristol,10.6,80.4,4.1,Overcast
2023-05-21,Bristol,7.1,62.5,12.8,Rainy
2023-05-22,Bristol,7.8,85.8,5.5,Snowy
2023-05-23,Bristol,16.1,79.1,1.7,Rainy
2023-05-24,Bristol,14.0,89.6,0.0,Rainy
2023-05-25,Bristol,11.2,62.8,0.8,Snowy
2023-05-26,Bristol,14.9,79.7,0.0,Rainy
2023-05-27,Bristol,19.4,88.0,0.0,Sunny
2023-05-28,Bristol,14.0,63.8,0.1,Snowy
2023-05-29,Bristol,15.3,78.1,0.5,Sunny
2023-05-30,Bristol,17.0,78.5,8.7,Heavy Rain
2023-05-31,Bristol,14.8,61.1,3.4,Sunny
2023-06-01,Bristol,13.4,69.9,1.6,Cloudy
2023-06-02,Bristol,11.3,89.5,3.9,Sunny
2023-06-03,Bristol,13.0,78.0,0.0,Snowy
2023-06-04,Bristol,15.2,79.9,5.6,Rainy
2023-06-05,Bristol,14.3,84.4,0.0,Foggy
2023-06-06,Bristol,19.1,90.5,0.3,Foggy
2023-06-07,Bristol,17.7,77.5,0.0,Sunny
2023-06-08,Bristol,16.4,77.4,0.0,Sunny
2023-06-09,Bristol,18.5,86.1,13.5,Heavy Rain
2023-06-10,Bristol,7.4,76.1,10.6,Snowy
2023-06-11,Bristol,12.2,70.5,1.4,Rainy
2023-06-12,Bristol,16.5,78.2,0.0,Partly Cloudy
2023-06-13,Bristol,10.3,66.0,4.3,Cloudy
2023-06-14,Bristol,15.1,74.5,8.1,Snowy
2023-06-15,Bristol,13.0,88.8,0.0,Sunny
2023-06-16,Bristol,12.9,70.9,0.6,Sunny
2023-06-17,Bristol,11.8,93.4,5.4,Rainy
2023-06-18,Bristol,16.1,91.9,6.8,Snowy
2023-06-19,Bristol,12.3,68.1,4.0,Snowy
2023-06-20,Bristol,15.4,68.6,18.1,Heavy Rain
2023-06-21,Bristol,12.0,77.0,5.9,Heavy Rain
2023-06-22,Bristol,17.7,70.1,1.5,Rainy
2023-06-23,Bristol,20.3,71.9,2.3,Rainy
2023-06-24,Bristol,20.5,66.2,9.1,Rainy
2023-06-25,Bristol,13.7,91.6,0.7,Cloudy
2023-06-26,Bristol,15.5,81.4,6.9,Snowy
2023-06-27,Bristol,15.4,79.2,5.5,Rainy
2023-06-28,Bristol,19.4,83.9,1.7,Overcast
2023-06-29,Bristol,16.5,78.5,6.2,Rainy
2023-06-30,Bristol,11.3,73.9,4.8,Foggy
2023-07-01,Bristol,16.3,71.6,0.0,Partly Cloudy
2023-07-02,Bristol,16.1,67.2,0.0,Partly Cloudy
2023-07-03,Bristol,10.5,73.4,7.0,Snowy
2023-07-04,Bristol,13.2,75.9,0.0,Cloudy
2023-07-05,Bristol,13.5,85.0,3.1,Sunny
2023-07-06,Bristol,12.6,71.1,0.0,Snowy
2023-07-07,Bristol,12.7,88.4,2.3,Sunny
2023-07-08,Bristol,12.0,78.0,2.9,Rainy
2023-07-09,Bristol,10.8,70.6,6.6,Heavy Rain
2023-07-10,Bristol,13.5,69.1,4.0,Snowy
2023-07-11,Bristol,20.9,85.2,0.0,Sunny
2023-07-12,Bristol,14.1,69.3,3.4,Overcast
2023-07-13,Bristol,15.4,85.7,0.1,Foggy
2023-07-14,Bristol,11.3,83.4,2.5,Snowy
2023-07-15,Bristol,10.7,84.4,3.8,Overcast
2023-07-16,Bristol,14.6,91.5,6.8,Rainy
2023-07-17,Bristol,11.5,63.3,0.0,Cloudy
2023-07-18,Bristol,18.2,75.8,0.0,Partly Cloudy
2023-07-19,Bristol,12.8,78.3,1.0,Snowy
2023-07-20,Bristol,10.0,79.8,0.0,Overcast
2023-07-21,Bristol,11.3,60.1,2.7,Snowy
2023-07-22,Bristol,15.2,71.6,6.3,Heavy Rain
2023-07-23,Bristol,9.2,87.7,0.0,Rainy
2023-07-24,Bristol,5.6,87.9,9.4,Heavy Rain
2023-07-25,Bristol,15.0,63.4,0.7,Cloudy
2023-07-26,Bristol,9.9,92.1,5.6,Heavy Rain
2023-07-27,Bristol,14.7,94.8,6.7,Heavy Rain
2023-07-28,Bristol,13.1,92.1,11.0,Heavy Rain
2023-07-29,Bristol,13.1,90.1,0.2,Cloudy
2023-07-30,Bristol,18.9,89.6,0.0,Sunny
2023-07-31,Bristol,14.9,90.6,11.7,Heavy Rain
2023-08-01,Bristol,8.7,87.3,0.0,Snowy
2023-08-02,Bristol,9.2,66.2,0.0,Rainy
2023-08-03,Bristol,10.8,81.7,1.4,Foggy
2023-08-04,Bristol,14.9,90.1,3.2,Cloudy
2023-08-05,Bristol,13.4,69.3,9.7,Heavy Rain
2023-08-06,Bristol,9.2,87.4,0.0,Snowy
2023-08-07,Bristol,9.0,74.0,0.6,Cloudy
2023-08-08,Bristol,14.4,61.2,0.0,Foggy
2023-08-09,Bristol,10.0,60.2,0.0,Cloudy
2023-08-10,Bristol,8.1,85.6,0.4,Foggy
2023-08-11,Bristol,10.4,74.1,0.0,Cloudy
2023-08-12,Bristol,9.0,89.8,5.6,Snowy
2023-08-13,Bristol,7.2,75.0,3.5,Overcast
2023-08-14,Bristol,10.4,66.1,0.0,Rainy
2023-08-15,Bristol,13.7,86.3,6.0,Snowy
2023-08-16,Bristol,9.1,60.2,0.0,Rainy
2023-08-17,Bristol,9.7,80.2,0.0,Sunny
2023-08-18,Bristol,9.3,60.9,9.2,Heavy Rain
2023-08-19,Bristol,6.3,64.2,0.0,Cloudy
2023-08-20,Bristol,12.4,80.1,3.1,Foggy
2023-08-21,Bristol,12.1,65.0,2.5,Overcast
2023-08-22,Bristol,18.5,84.2,8.4,Rainy
2023-08-23,Bristol,6.4,80.7,0.0,Foggy
2023-08-24,Bristol,8.1,90.8,5.8,Snowy
2023-08-25,Bristol,10.2,91.6,0.0,Overcast
2023-08-26,Bristol,10.1,91.1,9.3,Rainy
2023-08-27,Bristol,9.7,63.3,0.0,Cloudy
2023-08-28,Bristol,10.9,86.1,4.1,Overcast
2023-08-29,Bristol,9.8,94.5,4.4,Overcast
2023-08-30,Bristol,8.3,82.7,0.0,Snowy
2023-08-31,Bristol,7.0,75.8,1.7,Foggy
2023-09-01,Bristol,2.3,62.5,0.0,Rainy
2023-09-02,Bristol,6.4,77.7,0.0,Snowy
2023-09-03,Bristol,9.4,74.0,0.4,Sunny
2023-09-04,Bristol,12.5,75.5,0.0,Overcast
2023-09-05,Bristol,2.5,62.5,1.6,Foggy
2023-09-06,Bristol,4.6,71.1,0.0,Cloudy
2023-09-07,Bristol,8.8,72.4,2.6,Snowy
2023-09-08,Bristol,5.7,75.5,7.7,Rainy
2023-09-09,Bristol,-3.6,85.6,0.0,Foggy
2023-09-10,Bristol,7.3,72.3,1.1,Cloudy
2023-09-11,Bristol,6.3,69.1,1.8,Foggy
2023-09-12,Bristol,4.3,71.0,8.4,Snowy
2023-09-13,Bristol,2.2,61.4,3.9,Cloudy
2023-09-14,Bristol,1.5,87.7,8.3,Snowy
2023-09-15,Bristol,7.5,79.8,5.6,Snowy
2023-09-16,Bristol,9.3,77.2,0.0,Foggy
2023-09-17,Bristol,4.1,75.2,1.9,Overcast
2023-09-18,Bristol,3.6,93.1,1.2,Foggy
2023-09-19,Bristol,1.1,68.4,6.6,Snowy
2023-09-20,Bristol,6.1,64.9,0.6,Overcast
2023-09-21,Bristol,8.6,93.8,0.0,Cloudy
2023-09-22,Bristol,3.0,79.4,10.7,Heavy Rain
2023-09-23,Bristol,4.4,92.4,5.9,Snowy
2023-09-24,Bristol,4.8,86.6,0.0,Foggy
2023-09-25,Bristol,-0.1,88.9,0.0,Snowy
2023-09-26,Bristol,6.2,70.6,0.0,Rainy
2023-09-27,Bristol,9.3,65.3,0.0,Foggy
2023-09-28,Bristol,3.3,89.4,0.0,Sunny
2023-09-29,Bristol,5.4,87.8,3.3,Rainy
2023-09-30,Bristol,6.0,74.0,0.0,Snowy
2023-10-01,Bristol,-2.3,75.2,3.5,Sunny
2023-10-02,Bristol,3.0,83.6,0.0,Snowy
2023-10-03,Bristol,0.7,74.3,0.0,Overcast
2023-10-04,Bristol,3.1,83.1,0.0,Sunny
2023-10-05,Bristol,-4.7,71.1,3.9,Foggy
2023-10-06,Bristol,-3.7,77.8,5.2,Heavy Rain
2023-10-07,Bristol,2.8,61.3,0.0,Rainy
2023-10-08,Bristol,3.2,89.6,2.0,Cloudy
2023-10-09,Bristol,-5.3,72.6,2.9,Sunny
2023-10-10,Bristol,-5.0,69.8,0.7,Rainy
2023-10-11,Bristol,-4.7,66.6,8.2,Heavy Rain
2023-10-12,Bristol,2.8,66.2,5.4,Rainy
2023-10-13,Bristol,2.3,81.7,6.5,Snowy
2023-10-14,Bristol,-5.3,85.5,12.0,Heavy Rain
2023-10-15,Bristol,-3.1,73.4,1.4,Sunny
2023-10-16,Bristol,-2.3,86.2,1.3,Foggy
2023-10-17,Bristol,-1.7,70.1,8.9,Snowy
2023-10-18,Bristol,-2.0,88.6,0.0,Sunny
2023-10-19,Bristol,-1.3,70.4,0.0,Snowy
2023-10-20,Bristol,-1.9,76.5,0.2,Sunny
2023-10-21,Bristol,-1.6,63.4,7.4,Snowy
2023-10-22,Bristol,1.4,70.3,0.0,Sunny
2023-10-23,Bristol,-1.8,71.0,8.5,Snowy
2023-10-24,Bristol,1.5,69.8,5.9,Snowy
2023-10-25,Bristol,-0.8,70.7,2.9,Sunny
2023-10-26,Bristol,-0.3,83.0,5.7,Heavy Rain
2023-10-27,Bristol,-1.3,94.5,0.3,Cloudy
2023-10-28,Bristol,2.3,87.6,0.0,Rainy
2023-10-29,Bristol,-0.2,74.9,1.8,Sunny
2023-10-30,Bristol,0.3,60.1,0.0,Snowy
2023-10-31,Bristol,0.1,92.6,1.0,Foggy
2023-11-01,Bristol,-4.3,90.0,7.3,Snowy
2023-11-02,Bristol,-1.6,89.0,0.0,Foggy
2023-11-03,Bristol,-2.9,68.5,9.0,Heavy Rain
2023-11-04,Bristol,-0.3,83.5,0.0,Sunny
2023-11-05,Bristol,-10.6,72.1,1.9,Foggy
2023-11-06,Bristol,-5.0,93.5,13.0,Snowy
2023-11-07,Bristol,-0.9,83.0,0.4,Foggy
2023-11-08,Bristol,-0.6,64.9,3.7,Snowy
2023-11-09,Bristol,-1.6,73.6,1.4,Sunny
2023-11-10,Bristol,3.0,91.8,2.1,Cloudy
2023-11-11,Bristol,-6.4,86.9,1.4,Snowy
2023-11-12,Bristol,-3.4,75.3,2.1,Rainy
2023-11-13,Bristol,-2.8,87.4,1.7,Overcast
2023-11-14,Bristol,-0.0,83.9,0.0,Sunny
2023-11-15,Bristol,-3.3,81.5,0.6,Sunny
2023-11-16,Bristol,-7.0,87.6,0.0,Overcast
2023-11-17,Bristol,-8.9,63.5,0.0,Overcast
